ISO,adm0,adm1,cent_lon,cent_lat
PNG,Papua New Guinea,Sandaun,141.7157746,-3.914097169
PNG,Papua New Guinea,Southern Highlands,143.5871094,-6.454373527
PNG,Papua New Guinea,West New Britain,149.8365271,-5.753983155
PNG,Papua New Guinea,Western Highlands,144.1485842,-5.988476013
PNG,Papua New Guinea,Western Highlands,144.2336057,-5.604157299
PNG,Papua New Guinea,Western,142.0636938,-7.436446526
PRY,Paraguay,Ñeembucú,-57.90240666,-26.75998869
PRY,Paraguay,Alto Paraguay,-59.41000905,-20.58976844
PRY,Paraguay,Alto Paraná,-54.95322228,-25.38805391
PRY,Paraguay,Amambay,-56.06264949,-22.87580774
PRY,Paraguay,Asunción,-57.60262028,-25.27946255
PRY,Paraguay,Boquerón,-61.05816877,-21.90423891
PRY,Paraguay,Caaguazú,-55.88273109,-25.18672813
PRY,Paraguay,Caazapá,-56.0589069,-26.23485603
PRY,Paraguay,Canindeyú,-55.21860603,-24.22757238
PRY,Paraguay,Central,-57.49360612,-25.53489498
PRY,Paraguay,Concepción,-57.11931335,-22.83876088
PRY,Paraguay,Cordillera,-56.9458056,-25.19186162
PRY,Paraguay,Guairá,-56.29539771,-25.82298793
PRY,Paraguay,Itapúa,-55.74704049,-26.83117314
PRY,Paraguay,Misiones,-57.08549483,-26.95060791
PRY,Paraguay,Paraguarí,-57.1299273,-26.03942667
PRY,Paraguay,Presidente Hayes,-58.68596514,-23.61277278
PRY,Paraguay,San Pedro,-56.64677904,-24.1649821
PER,Peru,Amazonas,-78.05017218,-5.077252862
PER,Peru,Ancash,-77.67179524,-9.40712495
PER,Peru,Apurímac,-72.97537807,-14.02771348
PER,Peru,Arequipa,-72.4755394,-15.84352375
PER,Peru,Ayacucho,-74.08343953,-14.09164833
PER,Peru,Cajamarca,-78.74559581,-6.430283524
PER,Peru,Callao,-77.13604207,-11.95460878
PER,Peru,Cusco,-72.15360886,-13.19106821
PER,Peru,Huánuco,-76.04064201,-9.421675603
PER,Peru,Huancavelica,-75.00276985,-13.02388758
PER,Peru,Ica,-75.57482117,-14.23509723
PER,Peru,Junín,-74.87696792,-11.54178273
PER,Peru,La Libertad,-78.37023831,-7.92139022
PER,Peru,Lambayeque,-79.82411326,-6.353049181
PER,Peru,Lima Province,-76.90478283,-12.01802692
PER,Peru,Lima,-76.60449762,-11.76653316
PER,Peru,Loreto,-74.42411547,-4.124846856
PER,Peru,Madre de Dios,-70.53171957,-11.97269888
PER,Peru,Moquegua,-70.83904631,-16.86027059
PER,Peru,Pasco,-75.30763472,-10.39655007
PER,Peru,Piura,-80.33586071,-5.13336099
PER,Peru,Puno,-69.92272646,-14.99582724
PER,Peru,San Martín,-76.72912743,-7.039530615
PER,Peru,Tacna,-70.27755984,-17.64416077
PER,Peru,Tumbes,-80.54525512,-3.857496081
PER,Peru,Ucayali,-73.44492865,-9.621717782
PHL,Philippines,Abra,120.805536,17.57923751
PHL,Philippines,Agusan del Norte,125.5228994,9.014506837
PHL,Philippines,Agusan del Sur,125.7573005,8.403419798
PHL,Philippines,Aklan,122.2475557,11.60985839
PHL,Philippines,Albay,123.6154635,13.2112739
PHL,Philippines,Antique,122.0693498,11.12694144
PHL,Philippines,Apayao,121.1969649,18.09231263
PHL,Philippines,Aurora,121.7046253,15.92688339
PHL,Philippines,Basilan,122.0214288,6.579418737
PHL,Philippines,Bataan,120.4492742,14.66449879
PHL,Philippines,Batanes,121.887529,20.54981872
PHL,Philippines,Batangas,121.0301277,13.89993205
PHL,Philippines,Benguet,120.7041935,16.5391664
PHL,Philippines,Biliran,124.4729431,11.59680688
PHL,Philippines,Bohol,124.1975465,9.853907193
PHL,Philippines,Bukidnon,124.9984872,8.020062792
PHL,Philippines,Bulacan,121.0651799,14.97080641
PHL,Philippines,Cagayan,121.7630808,18.09951242
PHL,Philippines,Camarines Norte,122.7284633,14.14398202
PHL,Philippines,Camarines Sur,123.2631276,13.70517327
PHL,Philippines,Camiguin,124.7177223,9.171867622
PHL,Philippines,Capiz,122.6360421,11.36821329
PHL,Philippines,Catanduanes,124.2368966,13.78356663
PHL,Philippines,Cavite,120.87228,14.25339025
PHL,Philippines,Cebu,123.7556565,10.35656913
PHL,Philippines,Compostela Valley,126.017592,7.577300286
PHL,Philippines,Davao del Norte,125.6373258,7.582219878
PHL,Philippines,Davao del Sur,125.4187446,6.696979448
PHL,Philippines,Davao Oriental,126.2972799,7.256907267
PHL,Philippines,Dinagat Islands,125.6018559,10.16993244
PHL,Philippines,Eastern Samar,125.3803134,11.65641033
PHL,Philippines,Guimaras,122.6135052,10.56812146
PHL,Philippines,Ifugao,121.2143489,16.85198288
PHL,Philippines,Ilocos Norte,120.7307705,18.19973814
PHL,Philippines,Ilocos Sur,120.5516705,17.22123839
PHL,Philippines,Iloilo,122.6036946,11.00575569
PHL,Philippines,Isabela,121.9609259,16.98422395
PHL,Philippines,Kalinga,121.2911254,17.43392162
PHL,Philippines,La Union,120.4277635,16.58105368
PHL,Philippines,Laguna,121.3250658,14.28331173
PHL,Philippines,Lanao del Norte,124.0445435,8.0215255
PHL,Philippines,Lanao del Sur,124.3340029,7.809100525
PHL,Philippines,Leyte,124.753802,10.97725564
PHL,Philippines,Maguindanao,124.3761571,7.024148477
PHL,Philippines,Marinduque,121.9721056,13.39157299
PHL,Philippines,Masbate,123.5520013,12.29484998
PHL,Philippines,Metropolitan Manila,121.0325745,14.59873565
PHL,Philippines,Misamis Occidental,123.6887419,8.325051612
PHL,Philippines,Misamis Oriental,124.8115371,8.646484445
PHL,Philippines,Mountain Province,121.13238,17.10047798
PHL,Philippines,Negros Occidental,122.9847792,10.30158833
PHL,Philippines,Negros Oriental,123.0388167,9.601502103
PHL,Philippines,North Cotabato,124.8519504,7.214721297
PHL,Philippines,Northern Samar,124.7898794,12.41343747
PHL,Philippines,Nueva Ecija,121.0225796,15.61751078
PHL,Philippines,Nueva Vizcaya,121.1511792,16.31179384
PHL,Philippines,Occidental Mindoro,120.8887163,12.97711866
PHL,Philippines,Oriental Mindoro,121.2632446,12.96250494
PHL,Philippines,Palawan,118.7524206,9.988443576
PHL,Philippines,Pampanga,120.6651432,15.05712355
PHL,Philippines,Pangasinan,120.3116442,16.00033157
PHL,Philippines,Quezon,121.9689315,14.16234647
PHL,Philippines,Quirino,121.5888101,16.29215388
PHL,Philippines,Rizal,121.2700877,14.62861573
PHL,Philippines,Romblon,122.2328582,12.43750135
PHL,Philippines,Samar,124.9405475,11.84281136
PHL,Philippines,Sarangani,125.1469906,6.021534402
PHL,Philippines,Siquijor,123.5884159,9.185076537
PHL,Philippines,Sorsogon,123.9290189,12.8539257
PHL,Philippines,South Cotabato,124.8460061,6.28254583
PHL,Philippines,Southern Leyte,125.0522381,10.29236378
PHL,Philippines,Sultan Kudarat,124.4742448,6.545996996
PHL,Philippines,Sulu,121.0504938,5.955700441
PHL,Philippines,Surigao del Norte,125.7326001,9.662851119
PHL,Philippines,Surigao del Sur,126.104385,8.821475637
PHL,Philippines,Tarlac,120.4787251,15.47881415
PHL,Philippines,Tawi-Tawi,119.8610001,5.262053885
PHL,Philippines,Zambales,120.1437061,15.28858009
PHL,Philippines,Zamboanga del Norte,122.8130127,8.052017916
PHL,Philippines,Zamboanga del Sur,122.9928594,7.673516791
PHL,Philippines,Zamboanga Sibugay,122.7134136,7.677798845
POL,Poland,Łódź,19.40827143,51.55957894
POL,Poland,Świętokrzyskie,20.79729499,50.73420187
POL,Poland,Greater Poland,17.24821798,52.28385816
POL,Poland,Kuyavian-Pomeranian,18.50217532,53.02223483
POL,Poland,Lesser Poland,20.3008474,49.84203087
POL,Poland,Lower Silesian,16.38148274,51.07993964
POL,Poland,Lublin,22.9088948,51.24725314
POL,Poland,Lubusz,15.34551487,52.20645753
POL,Poland,Masovian,21.08120115,52.30913413
POL,Poland,Opole,17.87684372,50.62143569
POL,Poland,Podlachian,22.89509203,53.28394967
POL,Poland,Pomeranian,18.01364712,54.12939582
POL,Poland,Silesian,18.99998654,50.31829306
POL,Poland,Subcarpathian,22.22596552,49.96281768
POL,Poland,Warmian-Masurian,20.75850619,53.83546368
POL,Poland,West Pomeranian,15.61831827,53.58741449
PRT,Portugal,Évora,-7.841807618,38.60387238
PRT,Portugal,Aveiro,-8.464918562,40.72356219
PRT,Portugal,Azores,-27.28376422,38.34802175
PRT,Portugal,Beja,-7.94389247,37.82970596
PRT,Portugal,Braga,-8.309432986,41.55295906
PRT,Portugal,Bragança,-6.859319866,41.50939617
PRT,Portugal,Castelo Branco,-7.501617559,39.94648134
PRT,Portugal,Coimbra,-8.335757926,40.20443153
PRT,Portugal,Faro,-8.133239639,37.24494325
PRT,Portugal,Guarda,-7.229580632,40.64131506
PRT,Portugal,Leiria,-8.774285967,39.71777408
PRT,Portugal,Lisboa,-9.165744385,39.000313
PRT,Portugal,Madeira,-16.95440159,32.75703537
PRT,Portugal,Portalegre,-7.620446564,39.19005984
PRT,Portugal,Porto,-8.352363615,41.22466746
PRT,Portugal,Santarém,-8.477468105,39.29358736
PRT,Portugal,Setúbal,-8.644852588,38.30976012
PRT,Portugal,Viana do Castelo,-8.506949994,41.87791972
PRT,Portugal,Vila Real,-7.631682449,41.55496423
PRT,Portugal,Viseu,-7.870900984,40.79887181
PRI,Puerto Rico,Añasco,-67.12061068,18.28798456
PRI,Puerto Rico,Adjuntas,-66.75436702,18.18011677
PRI,Puerto Rico,Aguada,-67.17513102,18.36025474
PRI,Puerto Rico,Aguadilla,-67.12081492,18.45968078
PRI,Puerto Rico,Aguas Buenas,-66.12680638,18.25161942
PRI,Puerto Rico,Aibonito,-66.26413137,18.13136149
PRI,Puerto Rico,Arecibo,-66.6750773,18.40663076
PRI,Puerto Rico,Arroyo,-66.05654642,17.99845688
PRI,Puerto Rico,Barceloneta,-66.56053098,18.44553264
PRI,Puerto Rico,Barranquitas,-66.30962986,18.20159232
PRI,Puerto Rico,Bayamón,-66.16843479,18.34945971
PRI,Puerto Rico,Cabo Rojo,-67.15439092,18.04099325
PRI,Puerto Rico,Caguas,-66.05077856,18.21161486
PRI,Puerto Rico,Camuy,-66.86020566,18.41857784
PRI,Puerto Rico,Canóvanas,-65.88761158,18.32880165
PRI,Puerto Rico,Carolina,-65.95683113,18.37498609
PRI,Puerto Rico,Cataño,-66.14330603,18.43726858
PRI,Puerto Rico,Cayey,-66.14913971,18.10285146
PRI,Puerto Rico,Ceiba,-65.66641637,18.2518183
PRI,Puerto Rico,Ciales,-66.51647482,18.28884953
PRI,Puerto Rico,Cidra,-66.16117859,18.1735592
PRI,Puerto Rico,Coamo,-66.36013971,18.09759735
PRI,Puerto Rico,Comerío,-66.22162246,18.22468731
PRI,Puerto Rico,Corozal,-66.32773814,18.30426431
PRI,Puerto Rico,Culebra,-65.28812978,18.31586033
PRI,Puerto Rico,Dorado,-66.27866854,18.43611531
PRI,Puerto Rico,Fajardo,-65.66686594,18.3183726
PRI,Puerto Rico,Florida,-66.56048838,18.37371533
PRI,Puerto Rico,Guánica,-66.919643,17.98242941
PRI,Puerto Rico,Guayama,-66.13390821,18.00751565
PRI,Puerto Rico,Guayanilla,-66.79186001,18.03994248
PRI,Puerto Rico,Guaynabo,-66.11452302,18.34511359
PRI,Puerto Rico,Gurabo,-65.97970459,18.26646131
PRI,Puerto Rico,Hatillo,-66.7963256,18.41092755
PRI,Puerto Rico,Hormigueros,-67.11397189,18.13453188
PRI,Puerto Rico,Humacao,-65.81017398,18.14521143
PRI,Puerto Rico,Isabela,-67.00509312,18.44981004
PRI,Puerto Rico,Jayuya,-66.58878007,18.21144555
PRI,Puerto Rico,Juana Díaz,-66.49458083,18.05076429
PRI,Puerto Rico,Juncos,-65.9091094,18.22379315
PRI,Puerto Rico,Lajas,-67.04058476,18.01166081
PRI,Puerto Rico,Lares,-66.86723646,18.26903484
PRI,Puerto Rico,Las Marías,-66.98361998,18.2367903
PRI,Puerto Rico,Las Piedras,-65.86946848,18.18752738
PRI,Puerto Rico,Loíza,-65.89942987,18.42568753
PRI,Puerto Rico,Luquillo,-65.7250967,18.34211392
PRI,Puerto Rico,Manatí,-66.49046082,18.42047268
PRI,Puerto Rico,Maricao,-66.94212603,18.17179542
PRI,Puerto Rico,Maunabo,-65.92223498,18.0178894
PRI,Puerto Rico,Mayagüez,-67.336525,18.17545653
PRI,Puerto Rico,Moca,-67.08095186,18.37780483
PRI,Puerto Rico,Morovis,-66.42038315,18.31696318
PRI,Puerto Rico,Naguabo,-65.75389732,18.23063676
PRI,Puerto Rico,Naranjito,-66.25270339,18.28801852
PRI,Puerto Rico,Orocovis,-66.43360384,18.21504571
PRI,Puerto Rico,Patillas,-66.01224227,18.03173954
PRI,Puerto Rico,Peñuelas,-66.72157205,18.05964546
PRI,Puerto Rico,Ponce,-66.61374795,18.05949755
PRI,Puerto Rico,Quebradillas,-66.9261132,18.43969178
PRI,Puerto Rico,Río Grande,-65.81374244,18.34632866
PRI,Puerto Rico,Rincón,-67.23173961,18.3354431
PRI,Puerto Rico,Sabana Grande,-66.94375769,18.08281952
PRI,Puerto Rico,Salinas,-66.25659223,18.01038697
PRI,Puerto Rico,San Germán,-67.03858066,18.1114841
PRI,Puerto Rico,San Juan,-66.06112778,18.38693307
PRI,Puerto Rico,San Lorenzo,-65.97639173,18.14798687
PRI,Puerto Rico,San Sebastián,-66.97121354,18.3286459
PRI,Puerto Rico,Santa Isabel,-66.38891337,17.99452522
PRI,Puerto Rico,Toa Alta,-66.24661553,18.36240609
PRI,Puerto Rico,Toa Baja,-66.21355304,18.43144553
PRI,Puerto Rico,Trujillo Alto,-65.99888419,18.33615923
PRI,Puerto Rico,Utuado,-66.70298392,18.27121372
PRI,Puerto Rico,Vega Alta,-66.33724965,18.40934554
PRI,Puerto Rico,Vega Baja,-66.39792356,18.42826248
PRI,Puerto Rico,Vieques,-65.44097065,18.12327562
PRI,Puerto Rico,Villalba,-66.47311523,18.12795054
PRI,Puerto Rico,Yabucoa,-65.89628898,18.07039925
PRI,Puerto Rico,Yauco,-66.85881358,18.08037361
QAT,Qatar,Ad Dawhah,51.50553341,25.30828307
QAT,Qatar,Al Daayen,51.45352796,25.52652728
QAT,Qatar,Al Khor,51.3340508,25.78330965
QAT,Qatar,Al Wakrah,51.33862461,24.86162555
QAT,Qatar,Ar Rayyan,51.05329416,25.20088254
QAT,Qatar,Madinat ash Shamal,51.20718058,25.99170168
QAT,Qatar,Umm Salal,51.34080856,25.47216797
COG,Republic of Congo,Bouenza,13.56148075,-4.066210915
COG,Republic of Congo,Brazzaville,15.2637235,-4.266441276
COG,Republic of Congo,Cuvette-Ouest,14.63310269,0.069239943
COG,Republic of Congo,Cuvette,16.0120383,-0.588526935
COG,Republic of Congo,Kouilou,11.94119539,-4.227035213
COG,Republic of Congo,Lékoumou,13.49958936,-3.098966317
COG,Republic of Congo,Likouala,17.45393308,1.927567912
COG,Republic of Congo,Niari,12.5114124,-3.143837455
COG,Republic of Congo,Plateaux,15.38760244,-2.099110523
COG,Republic of Congo,Pointe Noire,11.87185554,-4.7877989
COG,Republic of Congo,Pool,15.02532471,-3.689796403
COG,Republic of Congo,Sangha,15.3831209,1.379795688
REU,Reunion,Saint-Benoît,55.64932172,-21.09632941
REU,Reunion,Saint-Denis,55.46252401,-20.95539679
REU,Reunion,Saint-Paul,55.33132152,-21.10923461
REU,Reunion,Saint-Pierre,55.57458518,-21.26116732
ROU,Romania,Alba,23.4872789,46.17236744
ROU,Romania,Arad,21.7584542,46.27323496
ROU,Romania,Argeș,24.88781487,45.04308665
ROU,Romania,Bacău,26.77351895,46.42170953
ROU,Romania,Bihor,22.21079511,46.94217758
ROU,Romania,Bistrița-Năsăud,24.52203382,47.23730623
ROU,Romania,Botoșani,26.76313863,47.85926951
ROU,Romania,Brașov,25.30218793,45.76522835
ROU,Romania,Brăila,27.67322229,45.08779969
ROU,Romania,Bucharest,26.08861021,44.44267433
ROU,Romania,Buzău,26.75030881,45.24547487
ROU,Romania,Călărași,27.02071191,44.31345553
ROU,Romania,Caraș-Severin,22.04297665,45.15049244
ROU,Romania,Cluj,23.53594048,46.81223679
ROU,Romania,Constanța,28.24776689,44.24492603
ROU,Romania,Covasna,25.99076714,45.93809343
ROU,Romania,Dâmbovița,25.49677539,44.8649442
ROU,Romania,Dolj,23.613526,44.14079168
ROU,Romania,Galați,27.75769007,45.79274826
ROU,Romania,Giurgiu,25.88141296,44.14412737
ROU,Romania,Gorj,23.32286318,45.00424648
ROU,Romania,Harghita,25.55847472,46.5499975
ROU,Romania,Hunedoara,22.93880605,45.7536516
ROU,Romania,Iași,27.2849306,47.19897733
ROU,Romania,Ialomița,27.25601268,44.62735561
ROU,Romania,Ilfov,26.14826742,44.52165982
ROU,Romania,Maramureș,23.98146255,47.67130207
ROU,Romania,Mehedinți,22.78624043,44.58703351
ROU,Romania,Mureș,24.69713343,46.60950283
ROU,Romania,Neamț,26.37580911,46.96973522
ROU,Romania,Olt,24.43935124,44.27250376
ROU,Romania,Prahova,26.01578848,45.11467198
ROU,Romania,Sălaj,23.10688744,47.1843796
ROU,Romania,Satu Mare,22.89892202,47.7059531
ROU,Romania,Sibiu,24.24526434,45.85906022
ROU,Romania,Suceava,25.74808047,47.5529912
ROU,Romania,Teleorman,25.19789946,44.02782167
ROU,Romania,Timiș,21.37799784,45.74383246
ROU,Romania,Tulcea,28.85851199,45.04816555
ROU,Romania,Vâlcea,24.11062917,45.09603281
ROU,Romania,Vaslui,27.76939549,46.5268694
ROU,Romania,Vrancea,26.98021397,45.78805917
RUS,Russia,Adygey,39.98715832,44.58125467
RUS,Russia,Altay,82.59977018,52.60918085
RUS,Russia,Amur,127.7116391,53.41848186
RUS,Russia,Arkhangel'sk,48.43770385,67.86567897
RUS,Russia,Astrakhan',47.33740598,47.11664073
RUS,Russia,Bashkortostan,56.52830098,54.28201323
RUS,Russia,Belgorod,37.54530555,50.67102136
RUS,Russia,Bryansk,33.40628481,52.9103013
RUS,Russia,Buryat,109.5064881,53.56600649
RUS,Russia,Chechnya,45.79918208,43.26872008
RUS,Russia,Chelyabinsk,60.41317719,54.47513905
RUS,Russia,Chukot,114.8730291,66.48627678
RUS,Russia,Chuvash,47.10248338,55.5074187
RUS,Russia,City of St. Petersburg,30.18247392,59.90217594
RUS,Russia,Dagestan,46.87387355,43.03556822
RUS,Russia,Gorno-Altay,87.01469867,50.73592013
RUS,Russia,Ingush,44.95879842,43.17013332
RUS,Russia,Irkutsk,106.2908666,57.08428325
RUS,Russia,Ivanovo,41.72664454,56.99921916
RUS,Russia,Kabardin-Balkar,43.52664854,43.43547639
RUS,Russia,Kaliningrad,21.4533147,54.70570529
RUS,Russia,Kalmyk,45.38380757,46.42146214
RUS,Russia,Kaluga,35.46502499,54.35552086
RUS,Russia,Kamchatka,162.9460148,58.87109756
RUS,Russia,Karachay-Cherkess,41.84570862,43.75296135
RUS,Russia,Karelia,33.14797608,63.54149268
RUS,Russia,Kemerovo,87.20999304,54.77541144
RUS,Russia,Khabarovsk,137.3463679,54.81349938
RUS,Russia,Khakass,89.85416848,53.36357517
RUS,Russia,Khanty-Mansiy,70.34573209,61.85309478
RUS,Russia,Kirov,49.84600374,58.69933215
RUS,Russia,Komi,54.77212812,64.13111728
RUS,Russia,Kostroma,43.81808873,58.45291768
RUS,Russia,Krasnodar,39.49617291,45.26109676
RUS,Russia,Krasnoyarsk,96.05120282,67.47967332
RUS,Russia,Kurgan,64.81633657,55.47137496
RUS,Russia,Kursk,36.12732577,51.70250631
RUS,Russia,Leningrad,31.73995393,59.99979225
RUS,Russia,Lipetsk,39.18717896,52.63446506
RUS,Russia,Maga Buryatdan,154.0345457,62.70455306
RUS,Russia,Mariy-El,47.94295275,56.60152335
RUS,Russia,Mordovia,44.47779387,54.35862328
RUS,Russia,Moscow City,37.61497151,55.7379991
RUS,Russia,Moskva,37.66730736,55.64210906
RUS,Russia,Murmansk,34.57230561,67.80619683
RUS,Russia,Nenets,54.99827686,67.87876388
RUS,Russia,Nizhegorod,44.64574921,56.27939499
RUS,Russia,North Ossetia,44.3252784,43.05388297
RUS,Russia,Novgorod,32.55661518,58.28044868
RUS,Russia,Novosibirsk,79.76518271,55.26809362
RUS,Russia,Omsk,73.36249678,56.09160918
RUS,Russia,Orel,36.48483747,52.79240687
RUS,Russia,Orenburg,55.633228,51.99996293
RUS,Russia,Penza,44.65981068,53.18655759
RUS,Russia,Perm',56.24062542,59.15072494
RUS,Russia,Primor'ye,134.760581,45.1824908
RUS,Russia,Pskov,29.25882145,57.22388131
RUS,Russia,Rostov,41.33969286,47.73707967
RUS,Russia,Ryazan',40.65442625,54.30686037
RUS,Russia,Sakhalin,143.6238954,49.94016642
RUS,Russia,Sakha,130.1550658,66.15838367
RUS,Russia,Samara,50.47094253,53.28817257
RUS,Russia,Saratov,46.83063376,51.5903637
RUS,Russia,Smolensk,33.01268278,54.92833692
RUS,Russia,Stavropol',43.40008779,44.92780484
RUS,Russia,Sverdlovsk,61.85935282,57.33167723
RUS,Russia,Sverdlovsk,61.91325231,56.99672701
RUS,Russia,Sverdlovsk,61.55502718,58.64532037
RUS,Russia,Tambov,41.63719183,52.65748874
RUS,Russia,Tatarstan,50.93665012,55.38092812
RUS,Russia,Tomsk,82.13438194,58.47677743
RUS,Russia,Tula,37.58403936,53.87911849
RUS,Russia,Tuva,94.79303951,51.59141873
RUS,Russia,Tver',34.74854977,57.06336101
RUS,Russia,Tyumen',69.16750639,57.66523626
RUS,Russia,Udmurt,52.81131909,57.18971934
RUS,Russia,Ul'yanovsk,47.96307184,53.90474901
RUS,Russia,Vladimir,40.6919568,55.99478692
RUS,Russia,Volgograd,44.1846816,49.59961189
RUS,Russia,Vologda,40.5234159,59.97092928
RUS,Russia,Voronezh,40.3099553,50.95975238
RUS,Russia,Yamal-Nenets,74.55337878,67.126858
RUS,Russia,Yaroslavl',39.16790104,57.86211613
RUS,Russia,Yevrey,132.2384611,48.52124224
RUS,Russia,Zabaykal'ye,116.1961339,52.83931908
RWA,Rwanda,Amajyaruguru,29.88256066,-1.608070986
RWA,Rwanda,Amajyepfo,29.68695712,-2.368197298
RWA,Rwanda,Iburasirazuba,30.45995957,-1.846815348
RWA,Rwanda,Iburengerazuba,29.30830539,-2.099137606
RWA,Rwanda,Umujyi wa Kigali,30.12195561,-1.936637694
SHN,Saint Helena,Ascension,-14.36686625,-7.943489209
SHN,Saint Helena,Saint Helena,-5.707443672,-15.96523041
SHN,Saint Helena,Tristan da Cunha,-11.3994074,-38.39226886
KNA,Saint Kitts and Nevis,Christ Church Nichola Town,-62.76820208,17.36258243
KNA,Saint Kitts and Nevis,Saint Anne Sandy Point,-62.8421419,17.37011655
KNA,Saint Kitts and Nevis,Saint George Basseterre,-62.68315742,17.27009711
KNA,Saint Kitts and Nevis,Saint George Gingerland,-62.56310225,17.12930259
KNA,Saint Kitts and Nevis,Saint James Windward,-62.57373165,17.1780514
KNA,Saint Kitts and Nevis,Saint John Capisterre,-62.79636831,17.38646724
KNA,Saint Kitts and Nevis,Saint John Figtree,-62.60073838,17.11992197
KNA,Saint Kitts and Nevis,Saint Mary Cayon,-62.73822129,17.3509359
KNA,Saint Kitts and Nevis,Saint Paul Capisterre,-62.8323472,17.39749718
KNA,Saint Kitts and Nevis,Saint Paul Charlestown,-62.61309941,17.14047651
KNA,Saint Kitts and Nevis,Saint Peter Basseterre,-62.71821649,17.32000949
KNA,Saint Kitts and Nevis,Saint Thomas Lowland,-62.60994538,17.16449032
KNA,Saint Kitts and Nevis,Saint Thomas Middle Island,-62.80668039,17.34161518
KNA,Saint Kitts and Nevis,Trinity Palmetto Point,-62.76766904,17.31236383
LCA,Saint Lucia,Anse-la-Raye,-61.01030401,13.91190114
LCA,Saint Lucia,Canaries,-61.04410603,13.90911808
LCA,Saint Lucia,Castries,-60.97805699,13.9683015
LCA,Saint Lucia,Choiseul,-61.03693729,13.80023183
LCA,Saint Lucia,Dennery,-60.91858435,13.9190006
LCA,Saint Lucia,Gros Islet,-60.92393876,14.03238921
LCA,Saint Lucia,Laborie,-61.0045395,13.77872788
LCA,Saint Lucia,Micoud,-60.93352192,13.82728977
LCA,Saint Lucia,Soufrière,-61.04022832,13.8527217
LCA,Saint Lucia,Vieux Fort,-60.96596032,13.77032422
SPM,Saint Pierre and Miquelon,Miquelon-Langlade,-56.32249869,46.95071152
SPM,Saint Pierre and Miquelon,Saint-Pierre,-56.18879444,46.78320995
VCT,Saint Vincent and the Grenadines,Charlotte,-61.15333327,13.26906769
VCT,Saint Vincent and the Grenadines,Grenadines,-61.28381102,12.83922954
VCT,Saint Vincent and the Grenadines,Saint Andrew,-61.23446682,13.19623328
VCT,Saint Vincent and the Grenadines,Saint David,-61.20369474,13.30765083
VCT,Saint Vincent and the Grenadines,Saint George,-61.19127923,13.16001476
VCT,Saint Vincent and the Grenadines,Saint Patrick,-61.24177436,13.23788976
WSM,Samoa,A'ana,-171.9625123,-13.88680672
WSM,Samoa,Aiga-i-le-Tai,-172.0521884,-13.8631505
WSM,Samoa,Atua,-171.6049065,-13.97583248
WSM,Samoa,Fa'asaleleaga,-172.2553616,-13.65045961
WSM,Samoa,Gaga'emauga,-172.308968,-13.5610628
WSM,Samoa,Gagaifomauga,-172.4741348,-13.53958549
WSM,Samoa,Palauli,-172.4451071,-13.71185163
WSM,Samoa,Satupa'itea,-172.5390422,-13.65501495
WSM,Samoa,Tuamasaga,-171.8120379,-13.90690329
WSM,Samoa,Va'a-o-Fonoti,-171.546354,-13.94743415
WSM,Samoa,Vaisigano,-172.6615259,-13.55040263
SMR,San Marino,Acquaviva,12.41765571,43.94433878
SMR,San Marino,Borgo Maggiore,12.45419658,43.9430439
SMR,San Marino,Chiesanuova,12.41870108,43.91244231
SMR,San Marino,Domagnano,12.48220698,43.95401705
SMR,San Marino,Faetano,12.49240188,43.93690215
SMR,San Marino,Fiorentino,12.4564401,43.90883208
SMR,San Marino,Montegiardino,12.48114231,43.90979153
SMR,San Marino,San Marino,12.43688079,43.92704733
SMR,San Marino,Serravalle,12.48482016,43.97471551
STP,São Tomé and Príncipe,Príncipe,7.396928432,1.614538759
STP,São Tomé and Príncipe,São Tomé,6.602042015,0.238288343
SAU,Saudi Arabia,`Asir,42.99428168,19.27180846
SAU,Saudi Arabia,Al Bahah,41.4150159,20.1059202
SAU,Saudi Arabia,Al Hudud ash Shamaliyah,42.04026653,29.89600482
SAU,Saudi Arabia,Al Jawf,38.74682674,29.67311173
SAU,Saudi Arabia,Al Madinah,39.51715021,24.88952571
SAU,Saudi Arabia,Al Quassim,43.21932935,25.94616283
SAU,Saudi Arabia,Ar Riyad,45.55003964,23.06852848
SAU,Saudi Arabia,Ash Sharqiyah,50.11832508,22.91269708
SAU,Saudi Arabia,Ha'il,41.60781468,27.3490182
SAU,Saudi Arabia,Jizan,42.6032011,17.3492682
SAU,Saudi Arabia,Makkah,41.2082227,21.62630844
SAU,Saudi Arabia,Najran,45.82639201,18.28398981
SAU,Saudi Arabia,Tabuk,37.29483957,27.38703773
SEN,Senegal,Dakar,-17.26541755,14.75465057
SEN,Senegal,Diourbel,-16.12061168,14.7809625
SEN,Senegal,Fatick,-16.34728954,14.15633097
SEN,Senegal,Kédougou,-12.19491309,12.84341878
SEN,Senegal,Kaffrine,-15.18572045,14.21909009
SEN,Senegal,Kaolack,-15.93260111,13.97102209
SEN,Senegal,Kolda,-14.41662435,13.03019311
SEN,Senegal,Louga,-16.64775563,15.32923869
SEN,Senegal,Louga,-15.52936964,15.42764415
SEN,Senegal,Matam,-13.72758328,15.14335901
SEN,Senegal,Sédhiou,-15.58691173,12.89323912
SEN,Senegal,Saint-Louis,-15.0005727,16.17557006
SEN,Senegal,Tambacounda,-13.22508108,13.89197945
